trial_id,hidden_dims,output,MSE,RMSE,MAE,R2,MaxAbsErr,MeanRelErr%,P95RelErr%,P99RelErr%,MeanBias,StdErr
34,"[64, 128, 64]",Fz,0.002564,0.050637,0.038494,0.997523,0.257808,24.188875,72.008498,258.205685,0.009476,0.049743
34,"[64, 128, 64]",Torque,0.001223,0.034975,0.027401,0.998731,0.146718,85.028946,36.297656,170.121199,0.005323,0.034567
550,"[128, 256, 256, 128, 64]",Fx,0.001982,0.044517,0.034809,0.997977,0.224915,15.717512,40.625172,214.871637,-0.002572,0.044442
550,"[128, 256, 256, 128, 64]",Fy,0.041497,0.203709,0.147569,0.955478,1.136705,109.880730,221.144981,1483.538942,-0.003602,0.203677
550,"[128, 256, 256, 128, 64]",Fz,0.002457,0.049566,0.036722,0.997627,0.256334,20.778795,66.176176,301.041712,-0.002883,0.049482
550,"[128, 256, 256, 128, 64]",Torque,0.001532,0.039141,0.029928,0.998411,0.182461,76.338516,48.118088,192.192274,-0.001444,0.039114
315,"[128, 256, 512, 256]",Fx,0.000634,0.025182,0.019511,0.999353,0.150532,8.844226,17.559961,78.770797,0.000434,0.025179
315,"[128, 256, 512, 256]",Fy,0.044534,0.211030,0.148239,0.952220,1.638199,119.720139,223.529951,1654.284962,-0.000339,0.211030
315,"[128, 256, 512, 256]",Fz,0.001673,0.040906,0.029977,0.998384,0.257089,14.588405,49.263069,198.717021,-0.004694,0.040636
315,"[128, 256, 512, 256]",Torque,0.000627,0.025050,0.019212,0.999349,0.143905,28.571482,20.782637,114.542098,0.000216,0.025049
46,"[64, 128, 64]",Fx,0.001322,0.036355,0.028372,0.998651,0.161750,12.267331,34.582856,168.831477,-0.004188,0.036113
46,"[64, 128, 64]",Fy,0.042127,0.205248,0.149662,0.954803,1.214923,135.405624,243.776271,1395.799493,-0.003242,0.205222
46,"[64, 128, 64]",Fz,0.002638,0.051364,0.039441,0.997452,0.235470,20.740471,67.473188,307.605866,-0.009142,0.050544
46,"[64, 128, 64]",Torque,0.001394,0.037336,0.028974,0.998554,0.196940,35.594120,55.265298,233.834537,-0.006894,0.036694
531,"[128, 256, 256, 128, 64]",Fx,0.001181,0.034360,0.026283,0.998795,0.135481,12.860294,32.617331,132.765145,-0.000947,0.034347
531,"[128, 256, 256, 128, 64]",Fy,0.042575,0.206338,0.148907,0.954322,1.368859,90.776924,227.807344,1322.076709,-0.011798,0.206000
531,"[128, 256, 256, 128, 64]",Fz,0.002332,0.048292,0.036297,0.997748,0.257337,24.390186,63.571578,297.197675,0.002515,0.048226
531,"[128, 256, 256, 128, 64]",Torque,0.001411,0.037559,0.028494,0.998537,0.206054,65.799370,39.300934,200.199961,0.000255,0.037558
213,"[128, 256, 256, 128]",Fx,0.001802,0.042445,0.033156,0.998161,0.174983,10.974676,34.870136,156.262801,-0.004856,0.042166
213,"[128, 256, 256, 128]",Fy,0.041462,0.203623,0.146625,0.955516,1.165641,123.168968,224.925357,1296.534388,-0.000167,0.203623
213,"[128, 256, 256, 128]",Fz,0.002728,0.052226,0.039763,0.997366,0.286435,20.734791,57.545429,258.148524,-0.003711,0.052094
213,"[128, 256, 256, 128]",Torque,0.001519,0.038974,0.030071,0.998425,0.163842,26.400530,37.020163,237.564307,-0.004807,0.038676
15,"[64, 128, 64]",Fx,0.001246,0.035295,0.027718,0.998728,0.145291,10.909590,30.040124,128.712521,0.001704,0.035254
15,"[64, 128, 64]",Fy,0.042560,0.206302,0.147320,0.954337,1.337754,117.751328,222.763539,1258.197864,0.005462,0.206230
15,"[64, 128, 64]",Fz,0.002513,0.050131,0.038102,0.997573,0.228626,17.462751,57.074865,226.328533,-0.006029,0.049767
15,"[64, 128, 64]",Torque,0.001263,0.035541,0.027449,0.998690,0.161608,37.756004,34.643224,180.876626,-0.004995,0.035188
311,"[128, 256, 512, 256]",Fx,0.001450,0.038083,0.029385,0.998519,0.157484,12.287343,29.034819,126.811656,-0.000801,0.038075
311,"[128, 256, 512, 256]",Fy,0.042362,0.205819,0.146313,0.954551,1.399832,109.156166,217.524232,1317.741080,-0.002953,0.205798
311,"[128, 256, 512, 256]",Fz,0.002443,0.049430,0.037176,0.997640,0.210889,21.950806,62.237755,329.672508,-0.001104,0.049418
311,"[128, 256, 512, 256]",Torque,0.001336,0.036555,0.028509,0.998614,0.165193,62.269932,36.580982,128.223270,-0.002607,0.036462
370,"[256, 512, 512, 256]",Fx,0.001168,0.034180,0.026606,0.998807,0.148556,10.325734,26.556037,141.871784,0.006212,0.033611
370,"[256, 512, 512, 256]",Fy,0.043321,0.208136,0.148287,0.953522,1.759020,141.205490,211.456545,1268.005721,-0.017393,0.207408
370,"[256, 512, 512, 256]",Fz,0.002117,0.046015,0.035223,0.997955,0.240251,19.129223,56.217973,292.634175,0.001222,0.045999
370,"[256, 512, 512, 256]",Torque,0.000995,0.031536,0.024955,0.998968,0.125147,41.350788,34.594333,162.917021,0.004981,0.031140
215,"[128, 256, 256, 128]",Fx,0.001748,0.041812,0.031801,0.998215,0.216278,11.991446,33.746008,166.071513,-0.006530,0.041299
215,"[128, 256, 256, 128]",Fy,0.041730,0.204279,0.146018,0.955229,1.281145,115.462784,204.622173,1233.981384,-0.000048,0.204279
215,"[128, 256, 256, 128]",Fz,0.002822,0.053124,0.039221,0.997274,0.288165,19.292404,64.563068,217.319795,-0.009595,0.052251
215,"[128, 256, 256, 128]",Torque,0.001313,0.036230,0.028157,0.998639,0.151522,53.099457,41.578596,206.534804,-0.001469,0.036200
382,"[256, 512, 512, 256]",Fx,0.001030,0.032088,0.025546,0.998949,0.177263,11.730074,25.587471,149.896825,0.003893,0.031851
382,"[256, 512, 512, 256]",Fy,0.043292,0.208068,0.147767,0.953552,1.364171,97.804871,235.458086,1580.797202,-0.002828,0.208049
382,"[256, 512, 512, 256]",Fz,0.002245,0.047386,0.035254,0.997831,0.242145,22.498281,66.099840,210.792146,-0.007337,0.046815
382,"[256, 512, 512, 256]",Torque,0.001071,0.032719,0.025394,0.998890,0.171163,46.205391,33.337250,159.137164,-0.002752,0.032603
357,"[256, 512, 512, 256]",Fx,0.001831,0.042785,0.033101,0.998131,0.213036,12.132116,37.314521,126.524963,-0.000496,0.042782
357,"[256, 512, 512, 256]",Fy,0.041233,0.203058,0.146622,0.955762,0.986270,134.013565,194.330163,1364.062305,-0.010566,0.202783
357,"[256, 512, 512, 256]",Fz,0.002806,0.052974,0.041164,0.997290,0.257045,24.412497,74.101326,397.246713,0.006997,0.052510
357,"[256, 512, 512, 256]",Torque,0.001780,0.042195,0.032712,0.998153,0.160520,37.739555,41.022904,247.815119,-0.003380,0.042059
514,"[64, 128, 256, 256, 128]",Fx,0.001647,0.040588,0.031104,0.998318,0.176607,13.355993,37.406120,143.464680,0.003128,0.040467
514,"[64, 128, 256, 256, 128]",Fy,0.042607,0.206414,0.148833,0.954288,1.388531,123.876755,209.882384,1191.099384,0.008812,0.206226
514,"[64, 128, 256, 256, 128]",Fz,0.002306,0.048023,0.036146,0.997773,0.219251,20.021065,58.464318,227.046832,0.001276,0.048006
514,"[64, 128, 256, 256, 128]",Torque,0.001092,0.033044,0.025855,0.998867,0.131746,71.078850,37.965100,157.568822,0.004924,0.032675
328,"[128, 256, 512, 256]",Fx,0.001437,0.037907,0.029619,0.998533,0.129423,9.393520,28.772058,97.599919,0.000227,0.037906
328,"[128, 256, 512, 256]",Fy,0.042344,0.205777,0.147218,0.954569,1.359725,96.900108,226.054363,1386.314741,-0.001877,0.205769
328,"[128, 256, 512, 256]",Fz,0.002604,0.051032,0.039364,0.997485,0.222093,21.135387,67.648430,256.711801,-0.004022,0.050874
328,"[128, 256, 512, 256]",Torque,0.001291,0.035933,0.028395,0.998661,0.136993,56.081081,34.251926,169.814747,0.003386,0.035773
140,"[256, 512, 256]",Fx,0.001469,0.038325,0.029853,0.998501,0.149966,14.713138,38.839938,168.475428,0.003555,0.038160
140,"[256, 512, 256]",Fy,0.042027,0.205006,0.147894,0.954909,1.231128,95.064201,208.287092,1241.242003,-0.012377,0.204632
140,"[256, 512, 256]",Fz,0.002910,0.053945,0.041902,0.997189,0.286749,20.203800,65.872641,297.763087,0.005412,0.053672
140,"[256, 512, 256]",Torque,0.001296,0.036006,0.028368,0.998655,0.139232,62.539509,41.651976,236.298743,0.007262,0.035266
306,"[128, 256, 512, 256]",Fx,0.001137,0.033717,0.026864,0.998839,0.131160,12.382051,33.083853,123.544563,0.010826,0.031932
306,"[128, 256, 512, 256]",Fy,0.043413,0.208357,0.148569,0.953423,1.533808,133.998276,230.964964,1157.397285,0.003045,0.208335
306,"[128, 256, 512, 256]",Fz,0.002030,0.045055,0.034179,0.998039,0.212251,17.776834,62.140349,251.123902,-0.000486,0.045053
306,"[128, 256, 512, 256]",Torque,0.001171,0.034223,0.027372,0.998785,0.120824,27.110205,39.150329,170.593555,0.015445,0.030540
280,"[64, 128, 256, 128]",Fx,0.001877,0.043320,0.033946,0.998084,0.265138,12.358155,34.245788,156.390553,0.006294,0.042860
280,"[64, 128, 256, 128]",Fy,0.041127,0.202797,0.146655,0.955876,1.200349,100.170303,217.537576,1224.989576,0.012638,0.202403
280,"[64, 128, 256, 128]",Fz,0.002956,0.054370,0.043039,0.997145,0.229051,25.469469,63.423383,321.044692,0.013924,0.052556
280,"[64, 128, 256, 128]",Torque,0.001809,0.042531,0.033630,0.998124,0.219361,64.695595,38.656063,276.465122,0.007714,0.041826
332,"[128, 256, 512, 256]",Fx,0.001435,0.037880,0.029051,0.998535,0.218920,9.097534,26.269703,101.321139,-0.006681,0.037286
332,"[128, 256, 512, 256]",Fy,0.042367,0.205833,0.146682,0.954545,1.343728,107.163864,213.533777,1319.132089,-0.005872,0.205749
332,"[128, 256, 512, 256]",Fz,0.002683,0.051800,0.038586,0.997408,0.299060,19.313938,65.140716,255.868719,-0.011966,0.050399
332,"[128, 256, 512, 256]",Torque,0.001298,0.036031,0.028420,0.998653,0.211233,89.813766,41.926102,147.911177,0.007931,0.035148
246,"[64, 128, 256, 128]",Fx,0.001363,0.036918,0.028360,0.998609,0.164942,9.497311,30.642579,120.456528,0.006334,0.036371
246,"[64, 128, 256, 128]",Fy,0.042347,0.205783,0.145673,0.954567,1.317426,99.350899,204.745652,1322.882291,0.000251,0.205783
246,"[64, 128, 256, 128]",Fz,0.002704,0.051998,0.039347,0.997389,0.226944,22.963264,62.234351,228.087352,-0.003550,0.051876
246,"[64, 128, 256, 128]",Torque,0.001376,0.037092,0.028684,0.998573,0.140684,40.300903,35.705968,223.519341,0.004731,0.036789
334,"[128, 256, 512, 256]",Fx,0.001128,0.033579,0.025461,0.998849,0.184057,9.444327,23.982035,84.149432,-0.007260,0.032784
334,"[128, 256, 512, 256]",Fy,0.043442,0.208428,0.147097,0.953392,1.776118,118.346008,230.707626,1312.733173,-0.001302,0.208423
334,"[128, 256, 512, 256]",Fz,0.002209,0.047001,0.035112,0.997866,0.276922,21.521818,69.604135,308.336143,-0.007425,0.046411
334,"[128, 256, 512, 256]",Torque,0.001018,0.031903,0.025002,0.998944,0.137196,43.153061,27.608291,139.175152,0.001368,0.031874
351,"[256, 512, 512, 256]",Fx,0.000737,0.027152,0.020398,0.999247,0.161394,9.402205,20.468530,80.898220,-0.005578,0.026573
351,"[256, 512, 512, 256]",Fy,0.044627,0.211251,0.149982,0.952120,1.522394,109.380707,233.221278,1358.315554,-0.003597,0.211221
351,"[256, 512, 512, 256]",Fz,0.001754,0.041876,0.030344,0.998306,0.263254,19.551455,54.582553,262.832284,-0.006768,0.041325
351,"[256, 512, 512, 256]",Torque,0.000725,0.026933,0.019975,0.999248,0.211133,25.129107,22.889102,95.763708,-0.005265,0.026414
22,"[64, 128, 64]",Fx,0.001779,0.042177,0.032448,0.998184,0.215431,11.047016,36.746513,128.387700,-0.001662,0.042145
22,"[64, 128, 64]",Fy,0.041839,0.204545,0.146810,0.955112,1.358435,121.867493,199.845750,1037.779041,0.005234,0.204478
22,"[64, 128, 64]",Fz,0.002696,0.051922,0.039532,0.997396,0.255956,22.667253,65.349966,221.558913,-0.002100,0.051879
22,"[64, 128, 64]",Torque,0.001542,0.039264,0.030346,0.998401,0.167116,57.554482,40.340488,176.048264,-0.004524,0.039002
60,"[128, 256, 128]",Fx,0.001298,0.036028,0.027711,0.998675,0.147523,10.851093,29.113589,113.875463,-0.010985,0.034312
60,"[128, 256, 128]",Fy,0.042617,0.206440,0.150357,0.954276,1.171398,119.612976,207.763808,1355.859720,0.016592,0.205772
60,"[128, 256, 128]",Fz,0.002752,0.052459,0.040137,0.997342,0.239637,25.450689,68.660490,263.598246,0.010552,0.051387
60,"[128, 256, 128]",Torque,0.001214,0.034840,0.027508,0.998741,0.147836,57.211067,43.582980,182.123840,0.003711,0.034642
78,"[128, 256, 128]",Fx,0.001230,0.035069,0.027074,0.998745,0.156696,9.946391,26.252708,144.225934,-0.004945,0.034718
78,"[128, 256, 128]",Fy,0.042925,0.207184,0.149429,0.953946,1.455533,90.721756,223.076395,1151.320929,0.007128,0.207062
78,"[128, 256, 128]",Fz,0.002577,0.050767,0.038840,0.997511,0.275346,21.917242,62.968760,226.766383,-0.008758,0.050006
78,"[128, 256, 128]",Torque,0.001154,0.033967,0.026270,0.998803,0.137843,47.526382,33.143836,201.389716,-0.007377,0.033157
210,"[128, 256, 256, 128]",Fx,0.001038,0.032213,0.024484,0.998941,0.187653,10.597535,23.516503,103.520831,-0.000560,0.032209
210,"[128, 256, 256, 128]",Fy,0.044070,0.209928,0.148912,0.952718,1.637980,116.646965,204.970390,1443.910881,0.014521,0.209425
210,"[128, 256, 256, 128]",Fz,0.001901,0.043599,0.033007,0.998164,0.258773,21.431814,54.616126,221.501853,0.001618,0.043569
210,"[128, 256, 256, 128]",Torque,0.000880,0.029661,0.023106,0.999087,0.154918,55.453667,33.846118,137.632095,0.007187,0.028778
76,"[128, 256, 128]",Fx,0.001666,0.040820,0.031976,0.998299,0.197427,12.937067,36.381638,177.777765,-0.003459,0.040673
76,"[128, 256, 128]",Fy,0.041636,0.204050,0.147244,0.955329,1.191430,105.456032,240.089236,918.247284,0.000025,0.204050
76,"[128, 256, 128]",Fz,0.003093,0.055617,0.041896,0.997012,0.244916,21.464573,68.922591,324.724140,-0.004580,0.055428
76,"[128, 256, 128]",Torque,0.001493,0.038640,0.029913,0.998451,0.177045,23.249132,35.997550,221.017145,-0.000943,0.038629
93,"[128, 256, 128]",Fx,0.001033,0.032139,0.025208,0.998946,0.146355,11.124166,34.534924,112.672123,-0.002649,0.032030
93,"[128, 256, 128]",Fy,0.043674,0.208984,0.146423,0.953142,1.205453,93.103317,251.586241,1127.804464,0.008858,0.208796
93,"[128, 256, 128]",Fz,0.002198,0.046880,0.036133,0.997877,0.206607,17.169371,61.922341,203.767060,0.002170,0.046830
93,"[128, 256, 128]",Torque,0.001075,0.032786,0.025839,0.998885,0.148286,30.224314,43.217739,152.979127,-0.000120,0.032786
77,"[128, 256, 128]",Fx,0.001547,0.039328,0.031064,0.998421,0.204650,11.578436,30.300899,137.378886,0.003299,0.039189
77,"[128, 256, 128]",Fy,0.041711,0.204233,0.147294,0.955248,1.343771,112.515518,222.714395,1297.560292,0.012349,0.203860
77,"[128, 256, 128]",Fz,0.003139,0.056030,0.043247,0.996968,0.259542,22.453119,60.598149,156.046778,-0.002834,0.055958
77,"[128, 256, 128]",Torque,0.001595,0.039933,0.032751,0.998346,0.122263,110.758575,43.890403,249.164664,0.015058,0.036984
92,"[128, 256, 128]",Fx,0.001348,0.036717,0.028726,0.998624,0.172727,13.358444,35.366506,151.364581,0.010483,0.035189
92,"[128, 256, 128]",Fy,0.042720,0.206687,0.149156,0.954167,1.349174,79.019798,217.966247,1195.615592,-0.003938,0.206650
92,"[128, 256, 128]",Fz,0.002464,0.049635,0.036483,0.997621,0.329134,19.921026,65.443343,285.979692,-0.011667,0.048244
92,"[128, 256, 128]",Torque,0.001476,0.038413,0.029913,0.998470,0.161619,47.326828,36.784360,255.262282,-0.000769,0.038405
81,"[128, 256, 128]",Fx,0.001211,0.034806,0.026717,0.998763,0.201272,10.980212,30.306752,144.513241,-0.000940,0.034794
81,"[128, 256, 128]",Fy,0.043742,0.209147,0.151060,0.953069,1.268703,94.100311,220.376537,1253.302549,0.003700,0.209114
81,"[128, 256, 128]",Fz,0.002132,0.046179,0.035556,0.997940,0.249883,18.645721,54.527740,243.416578,0.004628,0.045946
81,"[128, 256, 128]",Torque,0.000936,0.030598,0.024015,0.999029,0.134184,25.848524,29.775642,144.593157,0.007111,0.029760
166,"[64, 128, 128, 64]",Fx,0.002203,0.046933,0.035873,0.997751,0.197268,14.457824,40.709964,204.514279,-0.015066,0.044449
166,"[64, 128, 128, 64]",Fy,0.041430,0.203544,0.146851,0.955550,1.418481,110.514832,202.561166,1127.925177,0.002293,0.203532
166,"[64, 128, 128, 64]",Fz,0.002877,0.053640,0.041079,0.997221,0.323219,21.685230,71.084083,238.878226,-0.000437,0.053638
166,"[64, 128, 128, 64]",Torque,0.001516,0.038938,0.029852,0.998427,0.164580,58.408508,42.381496,163.885116,-0.005448,0.038555
178,"[64, 128, 128, 64]",Fx,0.002059,0.045380,0.034410,0.997898,0.268470,15.483055,35.875085,182.512924,-0.013162,0.043429
178,"[64, 128, 128, 64]",Fy,0.041546,0.203827,0.146762,0.955426,1.246546,128.877335,200.446702,1446.681361,0.006381,0.203728
178,"[64, 128, 128, 64]",Fz,0.002855,0.053434,0.040897,0.997242,0.262984,20.756790,66.930594,227.242516,0.002713,0.053365
178,"[64, 128, 128, 64]",Torque,0.001666,0.040820,0.031118,0.998272,0.192948,90.766754,42.910030,169.531400,-0.008545,0.039915
467,"[128, 256, 512, 256, 128]",Fx,0.001927,0.043897,0.033968,0.998033,0.220690,11.434238,27.664702,144.905253,-0.001526,0.043871
467,"[128, 256, 512, 256, 128]",Fy,0.041967,0.204859,0.146228,0.954974,1.558496,121.751442,224.100082,1252.560658,0.004653,0.204806
467,"[128, 256, 512, 256, 128]",Fz,0.002536,0.050361,0.037591,0.997550,0.259525,18.510105,56.963561,264.560687,-0.004404,0.050168
467,"[128, 256, 512, 256, 128]",Torque,0.001700,0.041230,0.032292,0.998237,0.181486,76.672775,42.446012,208.460887,0.001235,0.041211
91,"[128, 256, 128]",Fx,0.001323,0.036369,0.028751,0.998650,0.164809,13.307766,36.787759,149.640368,0.000048,0.036368
91,"[128, 256, 128]",Fy,0.042754,0.206771,0.149205,0.954130,1.163323,91.904533,214.056779,1328.293916,0.004834,0.206714
91,"[128, 256, 128]",Fz,0.002784,0.052760,0.040591,0.997311,0.262247,23.895193,65.246712,266.176870,-0.007011,0.052292
91,"[128, 256, 128]",Torque,0.001319,0.036313,0.028173,0.998632,0.151260,47.238152,37.400413,173.237617,-0.000331,0.036311
359,"[256, 512, 512, 256]",Fx,0.001483,0.038504,0.029746,0.998487,0.158161,11.209720,28.409902,122.654043,-0.000625,0.038499
359,"[256, 512, 512, 256]",Fy,0.042914,0.207157,0.148817,0.953958,1.250816,117.338387,201.817307,1401.807719,0.010412,0.206895
359,"[256, 512, 512, 256]",Fz,0.002516,0.050155,0.038243,0.997570,0.252668,19.444090,59.897389,320.091123,-0.002469,0.050094
359,"[256, 512, 512, 256]",Torque,0.001278,0.035746,0.028009,0.998675,0.154099,87.510246,34.694014,192.455062,0.011801,0.033741
196,"[128, 256, 256, 128]",Fx,0.002090,0.045712,0.035811,0.997867,0.220503,12.916699,31.254960,176.133592,-0.003747,0.045558
196,"[128, 256, 256, 128]",Fy,0.041627,0.204026,0.144420,0.955339,1.379538,100.346352,194.692168,1078.097102,0.010837,0.203738
196,"[128, 256, 256, 128]",Fz,0.002569,0.050688,0.038649,0.997518,0.264978,22.977095,67.660952,295.336310,-0.007804,0.050084
196,"[128, 256, 256, 128]",Torque,0.001923,0.043855,0.033872,0.998005,0.203940,55.264664,36.421594,182.054710,-0.008691,0.042985
358,"[256, 512, 512, 256]",Fx,0.001279,0.035762,0.027122,0.998694,0.186767,12.706761,32.567608,166.275643,-0.003052,0.035632
358,"[256, 512, 512, 256]",Fy,0.043946,0.209632,0.149160,0.952851,1.466899,121.673439,202.840086,1263.374596,0.006705,0.209525
358,"[256, 512, 512, 256]",Fz,0.002119,0.046033,0.034986,0.997953,0.216501,19.256523,56.119129,201.914282,-0.001463,0.046009
358,"[256, 512, 512, 256]",Torque,0.000881,0.029683,0.022882,0.999086,0.152170,53.689919,30.609106,121.662242,-0.004537,0.029335
27,"[64, 128, 64]",Fx,0.001471,0.038354,0.030236,0.998498,0.206615,11.969376,38.359434,136.098691,0.006223,0.037845
27,"[64, 128, 64]",Fy,0.042594,0.206383,0.148123,0.954302,1.358241,88.631706,216.021385,1473.711989,-0.003156,0.206359
27,"[64, 128, 64]",Fz,0.002817,0.053075,0.040800,0.997279,0.262213,22.887636,69.811680,243.676809,-0.001881,0.053041
27,"[64, 128, 64]",Torque,0.001399,0.037407,0.029618,0.998549,0.134307,41.609219,41.027042,210.368940,0.007557,0.036636
483,"[64, 128, 256, 256, 128]",Fx,0.001148,0.033882,0.025984,0.998828,0.185539,12.328591,34.507876,155.268422,0.001295,0.033858
483,"[64, 128, 256, 256, 128]",Fy,0.043435,0.208410,0.149578,0.953400,1.200941,98.339127,223.161743,1254.216925,-0.002315,0.208397
483,"[64, 128, 256, 256, 128]",Fz,0.002483,0.049826,0.036733,0.997602,0.285869,25.839518,61.602169,223.961259,0.003537,0.049700
483,"[64, 128, 256, 256, 128]",Torque,0.001231,0.035085,0.026686,0.998723,0.217049,40.767708,41.869028,243.354028,0.004863,0.034747
18,"[64, 128, 64]",Fx,0.001007,0.031740,0.024586,0.998972,0.171872,10.083641,27.981549,139.371503,-0.002860,0.031611
18,"[64, 128, 64]",Fy,0.044119,0.210046,0.148347,0.952665,1.821425,116.846008,222.511515,1324.100670,0.003470,0.210017
18,"[64, 128, 64]",Fz,0.002165,0.046526,0.035713,0.997909,0.278400,21.986385,64.157336,237.313876,0.003081,0.046424
18,"[64, 128, 64]",Torque,0.001028,0.032060,0.024532,0.998934,0.169315,29.924458,29.758598,208.573400,-0.006795,0.031332
450,"[128, 256, 512, 256, 128]",Fx,0.001793,0.042343,0.030630,0.998170,0.226960,9.673416,25.778622,136.969666,-0.010815,0.040939
450,"[128, 256, 512, 256, 128]",Fy,0.043001,0.207368,0.148333,0.953864,1.314118,128.465958,220.983154,1077.418242,0.008406,0.207197
450,"[128, 256, 512, 256, 128]",Fz,0.002333,0.048304,0.036217,0.997746,0.278672,25.219444,59.614704,282.654179,-0.003690,0.048163
450,"[128, 256, 512, 256, 128]",Torque,0.001208,0.034758,0.026700,0.998747,0.163614,50.231197,36.691445,177.006800,-0.002287,0.034683
195,"[128, 256, 256, 128]",Fx,0.000894,0.029903,0.023072,0.999087,0.173364,10.904664,28.283846,148.792775,-0.000631,0.029896
195,"[128, 256, 256, 128]",Fy,0.044490,0.210927,0.147844,0.952267,2.138474,114.318253,212.617894,1175.781456,-0.003631,0.210895
195,"[128, 256, 256, 128]",Fz,0.002131,0.046164,0.035090,0.997942,0.229046,20.316799,66.965987,241.274964,0.000303,0.046163
195,"[128, 256, 256, 128]",Torque,0.000843,0.029038,0.022441,0.999125,0.123039,22.162127,35.636505,140.703847,0.002249,0.028951
285,"[64, 128, 256, 128]",Fx,0.001399,0.037401,0.028989,0.998572,0.149453,13.380102,38.259120,155.767547,-0.004757,0.037097
285,"[64, 128, 256, 128]",Fy,0.042260,0.205573,0.147554,0.954660,1.212902,113.522377,211.814670,1205.149615,0.000960,0.205571
285,"[64, 128, 256, 128]",Fz,0.003212,0.056677,0.043482,0.996898,0.251643,20.230167,75.812620,260.071743,-0.011012,0.055597
285,"[64, 128, 256, 128]",Torque,0.001489,0.038583,0.029940,0.998456,0.137466,44.058907,49.537133,249.228332,-0.004433,0.038328
390,"[64, 128, 256, 128, 64]",Fx,0.001512,0.038881,0.030869,0.998457,0.133012,12.637868,30.530283,153.023392,0.009222,0.037771
390,"[64, 128, 256, 128, 64]",Fy,0.042540,0.206253,0.148076,0.954359,1.326085,124.652679,211.951104,1450.791022,-0.006969,0.206135
390,"[64, 128, 256, 128, 64]",Fz,0.002931,0.054137,0.040778,0.997169,0.227005,22.963591,67.665525,272.962930,-0.001627,0.054112
390,"[64, 128, 256, 128, 64]",Torque,0.001386,0.037227,0.028450,0.998563,0.157197,48.667412,31.470021,148.404845,0.002473,0.037145
63,"[128, 256, 128]",Fx,0.001329,0.036457,0.028939,0.998643,0.126138,11.301317,26.922743,108.097472,0.012914,0.034093
63,"[128, 256, 128]",Fy,0.043522,0.208619,0.148771,0.953306,1.362360,119.882996,227.564496,1266.581783,-0.026372,0.206945
63,"[128, 256, 128]",Fz,0.002309,0.048052,0.036598,0.997770,0.220893,19.819227,63.095238,234.273464,0.002260,0.047999
63,"[128, 256, 128]",Torque,0.001238,0.035185,0.028034,0.998716,0.126260,62.091621,29.493561,152.902652,0.008947,0.034028
